Supplier_ID,Fabric_Trim,Fabric_Rib,Fabric_Body,Fabric_CollarCuff,Sewing_Trims,Packing_Trims,Interlining,Threads,Color_Sets_Count,Unit_Count,Order_Value_USD,Delay_Penalty_USD_Per_Day,Shipping_Cost_USD,Order_Priority,Order_ID,Delivery_Status,Forwarder,Mill_Source
SUP-012,358.0,717.0,3943.0,102.0,1833.0,1077.0,835.0,3592.0,1.0,2869.0,40166.0,401.66,2800.0,Low,ORD-20260625-H0146,On-Time,Wanhai,Outsource
SUP-013,101.0,623.0,1695.0,761.0,590.0,2898.0,1147.0,1150.0,1.0,5233.0,52330.0,523.3,10000.0,Critical,ORD-20260625-H0147,On-Time,DHL,Outsource
SUP-011,368.0,,3504.0,156.0,2618.0,1557.0,70.0,611.0,4.0,10718.0,75026.0,750.26,2800.0,Medium,ORD-20260625-H0148,On-Time,Wanhai,Internal
SUP-012,230.0,925.0,3963.0,558.0,1809.0,242.0,1227.0,553.0,10.0,3428.0,27424.0,274.24,2800.0,Medium,ORD-20260625-H0149,On-Time,Wanhai,Internal
SUP-010,1193.0,965.0,2053.0,708.0,1853.0,2676.0,1327.0,2679.0,6.0,5998.0,65978.0,659.78,4500.0,Medium,ORD-20260625-H0150,On-Time,ONE,Internal
SUP-009,924.0,520.0,4859.0,738.0,2715.0,2670.0,1280.0,4298.0,6.0,7844.0,62752.0,627.52,10000.0,medium,ORD-20260625-H0151,On-Time,DHL,Internal
SUP-005,1116.0,758.0,1491.0,952.0,2018.0,819.0,1222.0,4280.0,5.0,14150.0,84900.0,849.0,1500.0,Low,ORD-20260625-H0152,On-Time,Gemadept,Internal
SUP-007,696.0,952.0,3781.0,943.0,2134.0,1559.0,967.0,,4.0,4109.0,41090.0,410.9,10000.0,Low,ORD-20260625-H0153,On-Time,DHL,Outsource
SUP-015,,131.0,3657.0,325.0,2811.0,517.0,351.0,1298.0,2.0,14033.0,210495.0,2104.95,1500.0,High,ORD-20260625-H0154,On-Time,Gemadept,Internal
SUP-011,246.0,167.0,1836.0,330.0,2029.0,1204.0,346.0,1547.0,7.0,11916.0,142992.0,1429.92,10000.0,Low,ORD-20260625-H0155,On-Time,DHL,Outsource
SUP-001,694.0,800.0,3896.0,407.0,1586.0,644.0,822.0,3749.0,6.0,2500.0,25000.0,250.0,2800.0,Low,ORD-20260625-H0156,On-Time,Wanhai,Internal
SUP-014,1020.0,734.0,3199.0,744.0,2697.0,2964.0,1117.0,2173.0,7.0,1581.0,9486.0,94.86,1500.0,Critical,ORD-20260625-H0157,Late,Gemadept,Outsource
SUP-015,304.0,397.0,3352.0,885.0,2103.0,2306.0,1217.0,1223.0,3.0,3264.0,22848.0,228.48,1500.0,High,ORD-20260625-H0158,On-Time,Gemadept,Internal
SUP-007,781.0,896.0,898.0,934.0,1600.0,1909.0,1317.0,4455.0,1.0,10284.0,71988.0,719.88,1500.0,Low,ORD-20260625-H0159,On-Time,Gemadept,both_mills
SUP-004,385.0,934.0,2360.0,568.0,297.0,2774.0,468.0,4055.0,1.0,2353.0,35295.0,352.95,1500.0,Medium,ORD-20260625-H0160,On-Time,Gemadept,Internal
SUP-011,1039.0,367.0,4297.0,525.0,2067.0,872.0,111.0,1618.0,4.0,1278.0,11502.0,115.02,4500.0,Medium,ORD-20260625-H0161,On-Time,ONE,Outsource
SUP-005,949.0,,4937.0,407.0,620.0,1793.0,907.0,4651.0,4.0,4852.0,43668.0,436.68,2800.0,Medium,ORD-20260625-H0162,On-Time,Wanhai,Outsource
SUP-008,,75.0,1054.0,312.0,1622.0,1168.0,587.0,1255.0,7.0,11137.0,66822.0,668.22,2800.0,Medium,ORD-20260625-H0163,Late,Wanhai,Outsource
SUP-008,563.0,832.0,3674.0,198.0,1634.0,1338.0,1390.0,3136.0,7.0,5690.0,39830.0,398.3,1500.0,Low,ORD-20260625-H0164,On-Time,Gemadept,Internal
SUP-005,291.0,335.0,1907.0,691.0,1813.0,227.0,745.0,2730.0,4.0,6563.0,45941.0,459.41,1500.0,Critical,ORD-20260625-H0165,Late,Gemadept_Port,Both
SUP-002,,983.0,2977.0,448.0,1448.0,1673.0,867.0,2109.0,7.0,1879.0,11274.0,112.74,2800.0,Low,ORD-20260625-H0166,On-Time,Wanhai,Outsource
SUP-014,,204.0,1933.0,899.0,787.0,976.0,1454.0,1847.0,8.0,2073.0,,207.3,2800.0,Low,ORD-20260625-H0167,On-Time,Wanhai,Outsource
SUP-006,806.0,73.0,3710.0,543.0,566.0,2753.0,1109.0,3020.0,9.0,5073.0,50730.0,507.3,2800.0,Medium,ORD-20260625-H0168,On-Time,Wanhai,Internal
SUP-006,669.0,56.0,402.0,700.0,695.0,640.0,969.0,1056.0,6.0,3936.0,,393.6,1500.0,Low,ORD-20260625-H0169,Late,Gemadept,outsourced
SUP-001,502.0,742.0,3455.0,331.0,238.0,2311.0,1024.0,5091.0,4.0,14761.0,162371.0,1623.71,10000.0,Medium,ORD-20260625-H0170,On-Time,DHL,Internal
SUP-005,1466.0,824.0,4418.0,99.0,1114.0,2796.0,591.0,3209.0,10.0,9638.0,96380.0,963.8,10000.0,Low,ORD-20260625-H0171,On-Time,DHL,Internal
SUP-014,261.0,289.0,4696.0,33.0,341.0,1658.0,1305.0,1001.0,2.0,8122.0,,1218.3,1500.0,Medium,ORD-20260625-H0172,On-Time,Gemadept,Outsource
SUP-004,717.0,,966.0,73.0,2463.0,230.0,839.0,541.0,9.0,1331.0,15972.0,159.72,2800.0,Low,ORD-20260625-H0173,On-Time,Wanhai,Outsource
SUP-012,643.0,751.0,4589.0,466.0,2814.0,2843.0,82.0,4701.0,7.0,11475.0,160650.0,1606.5,4500.0,Critical,ORD-20260625-H0174,On-Time,ONE,Internal
SUP-015,180.0,527.0,2527.0,785.0,832.0,603.0,630.0,1596.0,6.0,14535.0,203490.0,2034.9,1500.0,Low,ORD-20260625-H0175,On-Time,Gemadept,Internal
SUP-014,1402.0,247.0,3131.0,84.0,234.0,1547.0,401.0,1509.0,4.0,9116.0,,1367.4,1500.0,Low,ORD-20260625-H0176,Late,Gemadept,Outsource
SUP-012,661.0,447.0,397.0,391.0,2726.0,2331.0,304.0,776.0,4.0,8756.0,52536.0,525.36,10000.0,Low,ORD-20260625-H0177,On-Time,DHL,Both
SUP-012,305.0,889.0,2130.0,522.0,2586.0,925.0,1123.0,4516.0,2.0,5067.0,55737.0,557.37,10000.0,Medium,ORD-20260625-H0178,On-Time,DHL,Both
SUP-001,610.0,742.0,3782.0,589.0,2224.0,2818.0,1096.0,4228.0,1.0,9128.0,109536.0,1095.36,2800.0,High,ORD-20260625-H0179,On-Time,Wanhai,Outsource
SUP-008,112.0,829.0,808.0,115.0,2547.0,1122.0,1327.0,2394.0,5.0,11016.0,154224.0,1542.24,2800.0,medium,ORD-20260625-H0180,On-Time,Wanhai_Inc,Internal
SUP-008,1384.0,20.0,3472.0,552.0,2521.0,2701.0,1467.0,4250.0,6.0,2716.0,40740.0,407.4,4500.0,High,ORD-20260625-H0181,On-Time,ONE,Internal
SUP-002,456.0,42.0,1347.0,279.0,1610.0,1358.0,322.0,1403.0,10.0,8171.0,81710.0,817.1,1500.0,Medium,ORD-20260625-H0182,Late,Gemadept,Internal
SUP-010,851.0,522.0,4482.0,604.0,1918.0,230.0,742.0,5829.0,9.0,2543.0,17801.0,178.01,4500.0,Low,ORD-20260625-H0183,On-Time,ONE,Internal
SUP-011,1178.0,467.0,3597.0,267.0,857.0,796.0,299.0,5616.0,1.0,12855.0,192825.0,1928.25,4500.0,Low,ORD-20260625-H0184,On-Time,ONE,Internal
SUP-014,64.0,815.0,2711.0,146.0,2896.0,1137.0,1310.0,5668.0,5.0,10800.0,140400.0,1404.0,1500.0,Medium,ORD-20260625-H0185,On-Time,Gemadept,Internal
SUP-009,308.0,515.0,1994.0,518.0,2911.0,913.0,953.0,690.0,5.0,14178.0,85068.0,850.68,4500.0,Critical,ORD-20260625-H0186,On-Time,ONE,internel
SUP-003,772.0,919.0,859.0,65.0,516.0,758.0,281.0,5306.0,9.0,10973.0,131676.0,1316.76,10000.0,Medium,ORD-20260625-H0187,On-Time,DHL,Outsource
SUP-013,1485.0,444.0,3011.0,287.0,306.0,2527.0,477.0,2328.0,4.0,7598.0,68382.0,683.82,4500.0,High,ORD-20260625-H0188,On-Time,ONE,Internal
SUP-003,1332.0,719.0,1569.0,659.0,2488.0,1183.0,1006.0,5165.0,3.0,5327.0,79905.0,799.05,4500.0,Low,ORD-20260625-H0189,On-Time,O.N.E,Internal
SUP-004,663.0,37.0,2186.0,561.0,1743.0,1283.0,683.0,2681.0,3.0,5476.0,60236.0,602.36,1500.0,Medium,ORD-20260625-H0190,On-Time,Gemadept,Internal
SUP-014,1333.0,978.0,346.0,113.0,2868.0,1570.0,291.0,5442.0,6.0,3256.0,42328.0,423.28,4500.0,Medium,ORD-20260625-H0191,On-Time,ONE,Internal
SUP-007,1118.0,464.0,3419.0,755.0,410.0,2685.0,183.0,3560.0,1.0,8965.0,71720.0,717.2,4500.0,Low,ORD-20260625-H0192,On-Time,ONE,Outsource
SUP-002,862.0,580.0,3111.0,335.0,1431.0,2724.0,1144.0,939.0,1.0,4146.0,29022.0,290.22,2800.0,Low,ORD-20260625-H0193,On-Time,Wanhai,Internal
SUP-015,380.0,578.0,1934.0,631.0,2772.0,1509.0,1494.0,709.0,1.0,6034.0,78442.0,784.42,4500.0,medium,ORD-20260625-H0194,On-Time,O.N.E,internel
SUP-010,,646.0,2043.0,90.0,1499.0,1193.0,1383.0,793.0,7.0,11422.0,125642.0,1256.42,2800.0,High,ORD-20260625-H0195,On-Time,Wanhai_Inc,Outsource
SUP-015,1266.0,58.0,688.0,612.0,1650.0,2832.0,1073.0,2727.0,5.0,1782.0,19602.0,196.02,4500.0,Medium,ORD-20260625-H0196,On-Time,ONE,Internal
SUP-002,1474.0,748.0,3176.0,468.0,182.0,2097.0,1352.0,3867.0,9.0,6446.0,83798.0,12569.7,4500.0,Medium,ORD-20260625-H0197,On-Time,ONE,Outsource
SUP-009,1447.0,229.0,2159.0,929.0,1700.0,2111.0,268.0,954.0,3.0,8228.0,82280.0,822.8,1500.0,High,ORD-20260625-H0198,On-Time,Gemadept,Internal
SUP-004,1138.0,793.0,2585.0,386.0,1575.0,1348.0,746.0,1662.0,6.0,10026.0,100260.0,1002.6,4500.0,Low,ORD-20260625-H0199,On-Time,ONE,Internal
SUP-011,436.0,230.0,3119.0,831.0,1126.0,2187.0,356.0,4259.0,7.0,12926.0,155112.0,1551.12,2800.0,Medium,ORD-20260625-H0200,On-Time,Wanhai,Internal
SUP-007,1488.0,584.0,4936.0,639.0,1579.0,1269.0,363.0,5493.0,3.0,11010.0,121110.0,1211.1,1500.0,Medium,ORD-20260625-H0201,On-Time,Gemadept,internel
SUP-013,1103.0,991.0,2002.0,633.0,2383.0,2513.0,1476.0,4641.0,9.0,11333.0,90664.0,906.64,4500.0,Medium,ORD-20260625-H0202,On-Time,ONE,Internal
SUP-009,1339.0,300.0,4261.0,429.0,2536.0,347.0,972.0,3202.0,2.0,14231.0,128079.0,1280.79,4500.0,medium,ORD-20260625-H0203,On-Time,ONE,Internal
SUP-007,377.0,886.0,3569.0,110.0,2540.0,111.0,1478.0,,7.0,6647.0,46529.0,465.29,2800.0,Medium,ORD-20260625-H0204,On-Time,Wanhai,Internal
SUP-005,1290.0,852.0,462.0,528.0,1764.0,2110.0,1452.0,1792.0,10.0,13941.0,181233.0,1812.33,2800.0,low,ORD-20260625-H0205,Late,Wanhai,Outsource
SUP-001,369.0,152.0,823.0,896.0,1882.0,836.0,330.0,5083.0,4.0,7067.0,77737.0,777.37,4500.0,Low,ORD-20260625-H0206,On-Time,ONE,Internal
SUP-012,448.0,,1216.0,547.0,2894.0,609.0,1400.0,3952.0,9.0,7921.0,95052.0,950.52,2800.0,Critical,ORD-20260625-H0207,On-Time,Wanhai,internel
SUP-009,154.0,283.0,3843.0,129.0,2177.0,1368.0,84.0,4022.0,7.0,5892.0,,589.2,1500.0,medium,ORD-20260625-H0208,On-Time,Gemadept,Both
SUP-008,745.0,826.0,2249.0,794.0,1706.0,2098.0,119.0,,8.0,13931.0,167172.0,1671.72,4500.0,Low,ORD-20260625-H0209,On-Time,ONE,Internal
SUP-005,1066.0,130.0,3923.0,691.0,1081.0,270.0,409.0,5613.0,10.0,14790.0,133110.0,1331.1,10000.0,Medium,ORD-20260625-H0210,On-Time,DHL,Internal
SUP-009,379.0,574.0,4748.0,784.0,704.0,1749.0,457.0,3042.0,3.0,6325.0,94875.0,948.75,4500.0,medium,ORD-20260625-H0211,On-Time,ONE,Outsource
SUP-008,709.0,869.0,3308.0,108.0,2430.0,820.0,629.0,592.0,6.0,8556.0,77004.0,770.04,2800.0,Critical,ORD-20260625-H0212,On-Time,Wanhai,Internal
SUP-004,1120.0,257.0,4290.0,626.0,337.0,914.0,568.0,2232.0,4.0,11819.0,82733.0,827.33,1500.0,High,ORD-20260625-H0213,On-Time,Gemadept,Outsource
SUP-002,648.0,910.0,2256.0,291.0,830.0,2576.0,655.0,5796.0,4.0,5298.0,68874.0,688.74,1500.0,Critical,ORD-20260625-H0214,On-Time,Gemadept,Internal
SUP-009,870.0,476.0,3370.0,266.0,1442.0,1158.0,1457.0,5176.0,2.0,5469.0,65628.0,656.28,4500.0,low,ORD-20260625-H0215,On-Time,ONE,Internal
SUP-013,690.0,920.0,1882.0,380.0,2094.0,304.0,130.0,4513.0,10.0,3520.0,31680.0,316.8,1500.0,Low,ORD-20260625-H0216,On-Time,Gemadept,Internal
SUP-014,363.0,778.0,2455.0,397.0,1460.0,989.0,299.0,2400.0,9.0,2547.0,20376.0,203.76,1500.0,Medium,ORD-20260625-H0217,Late,Gemadept_Port,Outsource
SUP-013,1220.0,535.0,1354.0,225.0,2178.0,1507.0,1111.0,889.0,1.0,5147.0,30882.0,308.82,2800.0,Low,ORD-20260625-H0218,On-Time,Wanhai,Internal
SUP-009,511.0,895.0,4699.0,364.0,1077.0,1700.0,94.0,5667.0,1.0,7494.0,74940.0,749.4,2800.0,Critical,ORD-20260625-H0219,On-Time,Wanhai,internel
SUP-007,,880.0,3391.0,849.0,1014.0,2844.0,1432.0,5007.0,7.0,4914.0,54054.0,540.54,1500.0,Low,ORD-20260625-H0220,Late,Gemadept,Both
SUP-015,459.0,916.0,1896.0,817.0,1737.0,849.0,186.0,1860.0,10.0,2766.0,22128.0,221.28,1500.0,Low,ORD-20260625-H0221,On-Time,Gemadept,Internal
SUP-008,76.0,881.0,4191.0,779.0,1728.0,1608.0,872.0,3946.0,7.0,11207.0,,1681.05,1500.0,Medium,ORD-20260625-H0222,Late,Gemadept,Outsource
SUP-004,1102.0,843.0,4923.0,474.0,2354.0,2038.0,1028.0,4162.0,4.0,1842.0,25788.0,257.88,10000.0,Medium,ORD-20260625-H0223,On-Time,DHL,outsourced
SUP-011,320.0,192.0,4882.0,927.0,2081.0,1867.0,869.0,1602.0,8.0,10286.0,154290.0,1542.9,2800.0,Medium,ORD-20260625-H0224,On-Time,Wanhai,Internal
SUP-010,735.0,212.0,1848.0,86.0,682.0,1232.0,416.0,5237.0,5.0,4905.0,73575.0,11036.25,1500.0,Low,ORD-20260625-H0225,On-Time,Gemadept,Internal
SUP-004,,534.0,1645.0,577.0,559.0,1301.0,1378.0,2872.0,6.0,14912.0,208768.0,2087.68,10000.0,High,ORD-20260625-H0226,On-Time,DHL,Both
SUP-011,1326.0,809.0,4399.0,998.0,235.0,348.0,278.0,4124.0,4.0,14128.0,155408.0,1554.08,4500.0,Critical,ORD-20260625-H0227,On-Time,ONE,Outsource
SUP-013,434.0,987.0,4123.0,62.0,2076.0,1995.0,232.0,4387.0,3.0,1045.0,10450.0,104.5,2800.0,High,ORD-20260625-H0228,On-Time,Wanhai,Internal
SUP-015,109.0,587.0,453.0,248.0,1077.0,1128.0,516.0,3452.0,2.0,13915.0,97405.0,974.05,4500.0,High,ORD-20260625-H0229,On-Time,ONE,Internal
SUP-001,1180.0,805.0,3383.0,970.0,383.0,1280.0,887.0,3549.0,8.0,5963.0,65593.0,655.93,4500.0,high,ORD-20260625-H0230,On-Time,ONE,Internal
SUP-013,269.0,428.0,2757.0,832.0,2997.0,329.0,253.0,5761.0,5.0,13636.0,136360.0,1363.6,4500.0,High,ORD-20260625-H0231,On-Time,ONE,Outsource
SUP-009,820.0,707.0,298.0,463.0,2498.0,2775.0,1024.0,6000.0,10.0,13553.0,108424.0,1084.24,4500.0,High,ORD-20260625-H0232,On-Time,ONE,internel
SUP-014,,647.0,2400.0,253.0,116.0,1384.0,672.0,3530.0,6.0,6722.0,100830.0,1008.3,1500.0,Low,ORD-20260625-H0233,On-Time,Gemadept,Internal
SUP-010,,103.0,3161.0,218.0,1338.0,2975.0,1141.0,2549.0,6.0,7162.0,57296.0,572.96,1500.0,Low,ORD-20260625-H0234,On-Time,Gemadept,Internal
SUP-009,145.0,690.0,4633.0,516.0,1522.0,420.0,918.0,4783.0,4.0,3898.0,23388.0,233.88,4500.0,Low,ORD-20260625-H0235,On-Time,ONE,Internal
SUP-005,1038.0,817.0,3977.0,867.0,2561.0,127.0,599.0,4025.0,9.0,8796.0,123144.0,1231.44,10000.0,Medium,ORD-20260625-H0236,On-Time,D.H.L,outsourced
SUP-014,,99.0,3069.0,51.0,1367.0,2998.0,1378.0,4779.0,7.0,12892.0,116028.0,1160.28,4500.0,Low,ORD-20260625-H0237,On-Time,ONE,Outsource
SUP-011,877.0,597.0,3434.0,283.0,2153.0,609.0,653.0,4943.0,10.0,8796.0,123144.0,1231.44,4500.0,Low,ORD-20260625-H0238,On-Time,ONE,Internal
SUP-007,280.0,228.0,3991.0,132.0,879.0,2375.0,804.0,750.0,8.0,8106.0,72954.0,729.54,10000.0,Low,ORD-20260625-H0239,On-Time,DHL,Internal
SUP-003,1017.0,541.0,1156.0,992.0,2234.0,740.0,677.0,2144.0,7.0,6397.0,63970.0,639.7,1500.0,Low,ORD-20260625-H0240,Late,Gemadept,Outsource
SUP-011,324.0,,4267.0,849.0,2336.0,640.0,1065.0,5669.0,4.0,4767.0,47670.0,476.7,1500.0,Medium,ORD-20260625-H0241,On-Time,Gemadept,Outsource
SUP-008,295.0,590.0,360.0,478.0,1739.0,2819.0,144.0,502.0,9.0,11709.0,105381.0,1053.81,1500.0,Low,ORD-20260625-H0242,Late,Gemadept,Outsource
SUP-009,160.0,253.0,4693.0,295.0,519.0,1009.0,1319.0,617.0,2.0,1476.0,13284.0,132.84,1500.0,High,ORD-20260625-H0243,On-Time,Gemadept,Internal
SUP-012,283.0,838.0,1500.0,165.0,1926.0,1411.0,734.0,2315.0,5.0,14846.0,178152.0,1781.52,2800.0,Critcal,ORD-20260625-H0244,On-Time,Wanhai,Internal
SUP-015,,263.0,4187.0,376.0,2395.0,1617.0,846.0,,2.0,13199.0,,1583.88,2800.0,Medium,ORD-20260625-H0245,On-Time,Wanhai,Internal
SUP-008,466.0,910.0,1727.0,25.0,959.0,1590.0,1152.0,5789.0,8.0,14017.0,154187.0,1541.87,1500.0,Medium,ORD-20260625-H0246,Late,Gemadept,Outsource
SUP-013,727.0,412.0,1418.0,359.0,306.0,1518.0,1353.0,,9.0,6038.0,48304.0,483.04,2800.0,Medium,ORD-20260625-H0247,On-Time,Wanhai,Internal
SUP-005,1201.0,585.0,4696.0,513.0,2571.0,1558.0,418.0,4496.0,3.0,7772.0,85492.0,854.92,2800.0,Medium,ORD-20260625-H0248,On-Time,Wanhai,Both
SUP-012,1310.0,465.0,4935.0,127.0,2696.0,908.0,328.0,2846.0,5.0,3901.0,54614.0,546.14,2800.0,Critical,ORD-20260625-H0249,On-Time,Wanhai,Internal
SUP-006,852.0,868.0,3304.0,944.0,2634.0,1660.0,400.0,1029.0,9.0,14221.0,113768.0,1137.68,4500.0,Low,ORD-20260625-H0250,On-Time,ONE,Internal
SUP-003,668.0,,2935.0,791.0,2280.0,2667.0,1299.0,3310.0,6.0,11888.0,142656.0,1426.56,1500.0,Critical,ORD-20260625-H0251,On-Time,Gemadept_Port,Internal
SUP-003,1201.0,28.0,4755.0,90.0,2140.0,1437.0,455.0,5567.0,3.0,8124.0,81240.0,812.4,10000.0,Low,ORD-20260625-H0252,On-Time,DHL,Internal
SUP-014,756.0,632.0,1154.0,958.0,214.0,1252.0,495.0,1337.0,6.0,8779.0,105348.0,1053.48,2800.0,Medium,ORD-20260625-H0253,Late,Wanhai,Outsource
SUP-014,900.0,939.0,4765.0,359.0,2524.0,613.0,372.0,5697.0,9.0,6809.0,47663.0,476.63,10000.0,Critical,ORD-20260625-H0254,On-Time,DHL,Internal
SUP-013,1467.0,826.0,3646.0,693.0,310.0,446.0,679.0,,10.0,10916.0,1309920.0,873.28,1500.0,medium,ORD-20260625-H0255,On-Time,Gemadept,Internal
SUP-007,524.0,734.0,1245.0,119.0,231.0,216.0,122.0,2382.0,7.0,6615.0,46305.0,463.05,1500.0,Low,ORD-20260625-H0256,On-Time,Gemadept,Internal
SUP-009,704.0,923.0,1893.0,346.0,1497.0,2558.0,567.0,3110.0,4.0,5835.0,87525.0,875.25,4500.0,High,ORD-20260625-H0257,On-Time,ONE,Internal
SUP-015,444.0,172.0,3636.0,52.0,253.0,1520.0,1394.0,5069.0,4.0,3911.0,46932.0,469.32,1500.0,Medium,ORD-20260625-H0258,On-Time,Gemadept_Port,Internal
SUP-015,160.0,129.0,762.0,162.0,1019.0,1954.0,71.0,4254.0,1.0,11591.0,162274.0,1622.74,4500.0,high,ORD-20260625-H0259,On-Time,ONE,Internal
SUP-009,139.0,853.0,2685.0,263.0,1546.0,1521.0,228.0,5245.0,3.0,13413.0,107304.0,1073.04,10000.0,Low,ORD-20260625-H0260,On-Time,DHL,Internal
SUP-002,812.0,285.0,3554.0,755.0,1051.0,1731.0,757.0,5442.0,9.0,6345.0,76140.0,761.4,4500.0,High,ORD-20260625-H0261,On-Time,ONE,Internal
SUP-011,1353.0,392.0,425.0,745.0,2953.0,2099.0,1182.0,2842.0,1.0,12068.0,181020.0,1810.2,4500.0,High,ORD-20260625-H0262,On-Time,ONE,Both
SUP-007,1406.0,171.0,1159.0,651.0,1489.0,2245.0,1445.0,986.0,2.0,5633.0,67596.0,675.96,2800.0,Critical,ORD-20260625-H0263,On-Time,Wanhai,Internal
SUP-014,1297.0,995.0,4748.0,699.0,1817.0,381.0,1302.0,2749.0,2.0,9309.0,74472.0,744.72,2800.0,Medium,ORD-20260625-H0264,On-Time,Wanhai_Inc,Outsource
SUP-008,1174.0,614.0,3267.0,880.0,246.0,2102.0,987.0,3446.0,8.0,12727.0,127270.0,1272.7,4500.0,Medium,ORD-20260625-H0265,On-Time,ONE,Outsource
SUP-014,181.0,974.0,1015.0,236.0,1917.0,906.0,1068.0,5594.0,6.0,8397.0,92367.0,923.67,10000.0,High,ORD-20260625-H0266,On-Time,DHL,Outsource
SUP-013,1086.0,434.0,4954.0,920.0,814.0,1791.0,997.0,5555.0,7.0,3288.0,32880.0,328.8,4500.0,Low,ORD-20260625-H0267,On-Time,ONE,Internal
SUP-001,506.0,926.0,4842.0,993.0,1696.0,2804.0,580.0,5865.0,4.0,13290.0,172770.0,1727.7,4500.0,Low,ORD-20260625-H0268,On-Time,O.N.E,Internal
SUP-010,147.0,665.0,3320.0,453.0,2378.0,1544.0,413.0,4466.0,4.0,9684.0,135576.0,1355.76,4500.0,Medium,ORD-20260625-H0269,On-Time,ONE,Internal
SUP-004,1193.0,345.0,216.0,886.0,2598.0,310.0,474.0,5972.0,4.0,7337.0,80707.0,807.07,4500.0,Critical,ORD-20260625-H0270,On-Time,ONE,Internal
SUP-009,,691.0,1443.0,853.0,1623.0,1790.0,1008.0,2667.0,6.0,12427.0,86989.0,869.89,4500.0,Low,ORD-20260625-H0271,On-Time,O.N.E,Internal
SUP-009,1074.0,570.0,2405.0,748.0,1006.0,1877.0,1289.0,3808.0,4.0,2864.0,20048.0,200.48,1500.0,Critical,ORD-20260625-H0272,On-Time,Gemadept,Internal
SUP-005,621.0,195.0,2724.0,73.0,1746.0,2655.0,1121.0,5416.0,1.0,4962.0,44658.0,446.58,10000.0,Medium,ORD-20260625-H0273,On-Time,DHL,Outsource
SUP-007,299.0,544.0,1269.0,739.0,1824.0,1446.0,721.0,2268.0,1.0,11455.0,171825.0,1718.25,1500.0,Medium,ORD-20260625-H0274,On-Time,Gemadept,Internal
SUP-011,701.0,334.0,3644.0,961.0,2130.0,2599.0,1346.0,2537.0,8.0,14808.0,118464.0,1184.64,4500.0,Medium,ORD-20260625-H0275,On-Time,O.N.E,Outsource
SUP-006,198.0,86.0,2765.0,611.0,2254.0,786.0,1103.0,2869.0,2.0,2452.0,29424.0,294.24,2800.0,high,ORD-20260625-H0276,On-Time,Wanhai,Internal
SUP-013,1468.0,971.0,1260.0,926.0,2240.0,2770.0,1062.0,2016.0,9.0,12227.0,110043.0,1100.43,1500.0,Critical,ORD-20260625-H0277,Late,Gemadept,Outsource
SUP-004,93.0,779.0,2527.0,911.0,1759.0,1070.0,928.0,5401.0,10.0,2990.0,23920.0,239.2,4500.0,Medium,ORD-20260625-H0278,On-Time,ONE,Outsource
SUP-007,1117.0,572.0,3620.0,964.0,928.0,1029.0,996.0,2354.0,8.0,2344.0,16408.0,164.08,1500.0,Low,ORD-20260625-H0279,On-Time,Gemadept,Internal
SUP-003,1151.0,203.0,501.0,170.0,2287.0,117.0,1037.0,,1.0,8784.0,79056.0,790.56,10000.0,Low,ORD-20260625-H0280,On-Time,DHL,Both
SUP-013,1299.0,54.0,4476.0,74.0,1437.0,1414.0,1263.0,2010.0,10.0,11092.0,110920.0,1109.2,4500.0,Medium,ORD-20260625-H0281,On-Time,ONE,Internal
SUP-001,211.0,953.0,806.0,536.0,110.0,2933.0,201.0,3192.0,8.0,2640.0,23760.0,237.6,4500.0,low,ORD-20260625-H0282,On-Time,ONE,Both
SUP-013,302.0,524.0,3370.0,467.0,2595.0,1873.0,1449.0,2121.0,9.0,2954.0,664650.0,443.1,4500.0,Low,ORD-20260625-H0283,On-Time,ONE,Internal
SUP-011,181.0,868.0,899.0,54.0,2542.0,2345.0,304.0,4916.0,4.0,5945.0,83230.0,832.3,4500.0,High,ORD-20260625-H0284,On-Time,ONE,Outsource
SUP-002,523.0,982.0,1339.0,880.0,1628.0,1285.0,752.0,5869.0,7.0,5821.0,523890.0,349.26,1500.0,Medium,ORD-20260625-H0285,On-Time,Gemadept,Internal
SUP-007,1182.0,821.0,390.0,138.0,477.0,2564.0,703.0,3030.0,4.0,7543.0,105602.0,1056.02,4500.0,Medium,ORD-20260625-H0286,On-Time,ONE,Internal
SUP-010,755.0,,2500.0,216.0,460.0,483.0,807.0,3602.0,3.0,1558.0,20254.0,202.54,2800.0,low,ORD-20260625-H0287,On-Time,Wanhai,Internal
SUP-004,1108.0,491.0,1180.0,585.0,2830.0,2347.0,1107.0,927.0,1.0,9306.0,130284.0,1302.84,1500.0,Low,ORD-20260625-H0288,On-Time,Gemadept,internel
SUP-007,324.0,601.0,3175.0,790.0,1671.0,1869.0,236.0,4427.0,2.0,8956.0,71648.0,716.48,4500.0,Medium,ORD-20260625-H0289,On-Time,O.N.E,Internal
SUP-008,236.0,765.0,1384.0,793.0,741.0,994.0,928.0,4634.0,7.0,7121.0,99694.0,996.94,4500.0,Low,ORD-20260625-H0290,On-Time,ONE,Outsource
SUP-007,,542.0,3527.0,874.0,672.0,1621.0,1159.0,420.0,6.0,4464.0,62496.0,624.96,1500.0,Low,ORD-20260625-H0291,Late,Gemadept,Outsource
SUP-005,292.0,899.0,3594.0,897.0,2055.0,1079.0,722.0,5077.0,8.0,7108.0,49756.0,497.56,1500.0,Low,ORD-20260625-H0292,On-Time,Gemadept,Internal
